table_name,table_source,criterion,group,spell_name,spell_source
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Ethereal Burden/Kitah's Burden,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Exhausting Assault,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Expose Defenses,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Expunge Enchantments,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Falling Spider,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Fetid Ground,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Flashing Blades,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Focused Shot,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Fox Fangs,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Galrath Slash/Silverwing Slash,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Glass Arrows,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Glyph of Essence,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Golden Lotus Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Golden Phoenix Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Gust,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Horns of the Ox,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Icy Prism,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Illusion of Pain,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Images of Remorse,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Impale,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Iron Palm,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Jagged Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Jungle Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Lava Arrows,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Leaping Mantis Sting,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Lightning Hammer,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Locust's Fury,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Mantis Touch,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Marauder's Shot,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Mark of Death,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Mark of Instability,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Melandru's Shot,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Mirror of Ice,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Moebius Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Needling Shot,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Nine Tail Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Overload,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Palm Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Penetrating Attack/Sundering Attack,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Point Blank Shot/Zojun's Shot,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Psychic Distraction,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Pure Strike/Jaizhenju Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Quivering Blade,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Recall (Guild Wars),GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Recurring Insecurity,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Repeating Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Ride the Lightning (Guild Wars),GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Rising Bile,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Second Wind,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Seeking Arrows,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Seeping Wound,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Shadow Sanctuary,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Shameful Fear,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Shared Burden,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Sharpen Daggers,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Shatterstone,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Shock Arrow,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Shockwave,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Shroud of Silence,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Signet of Disruption,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Signet of Malice,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Signet of Shadows,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Siphon Speed,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Siphon Strength,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Sliver Armor,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Smoldering Embers,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Spirit Walk,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Splinter Shot,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Standing Slash,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Star Burst,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Sun and Moon Slash,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Sympathetic Visage/Ancestor's Visage,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Taste of Pain,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Teinai's Crystals,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Teinai's Heat,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Teinai's Prison,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Teinai's Wind,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Temple Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Touch of Agony/Wallow's Bite,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Trapper's Focus,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Twisting Fangs,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Unnatural Signet,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Unsteady Ground,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Unsuspecting Strike,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Vapor Blade,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Vile Miasma,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Ward of Stability,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Way of the Empty Palm,GWF
Spells [Subclass: Arcane Trickster],GWF,Subclass,Arcane Trickster,Wild Strike,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Arcane Languor,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Arcane Thievery/Arcane Larceny,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Auspicious Incantation,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Ether Nightmare,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Ether Signet,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Expel Hexes,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Feedback,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Hex Eater Signet,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Inspired Enchantment/Revealed Enchantment,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Inspired Hex/Revealed Hex,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Lyssa's Aura,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Lyssa's Balance,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Power Leech,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Power Return,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Psychic Instability,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Shatter Storm,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Signet of Disenchantment,GWF
Spells [Subclass: Archfey],GWF,Subclass,Archfey,Stolen Speed,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,"""You Will Die!""",GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Ancestors' Rage,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Animate Flesh Golem,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Animate Vampiric Horror,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Assassin's Promise,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Auspicious Blow,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Bed of Coals,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Bitter Chill,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Blinding Powder,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Bloodsong,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Breath of Fire,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Burning Speed,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Caltrops,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Channeled Strike,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Clamor of Souls,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Complicate,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Crippling Dagger,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Cruel Was Daoshen,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Dancing Daggers,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Dark Escape,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Dark Prison,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Death's Charge,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Desecrate Enchantments/Defile Enchantments,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Destruction,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Discord,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Double Dragon,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Enduring Toxin,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Enfeebling Touch,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Enraged Smash,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Entangling Asp,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Essence Strike,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Expose Defenses,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Expunge Enchantments,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Fetid Ground,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Fierce Blow,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Forceful Blow,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Furious Axe,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Gaze from Beyond,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Grasping Was Kuurong,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Griffon's Sweep/Leviathan's Sweep,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Heart of Shadow,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Impale,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Iron Palm,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Lacerating Chop,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Lamentation,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Lava Arrows,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Mantis Touch,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Mark of Death,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Mirrored Stance,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Nightmare Weapon,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Order of Apostasy,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Overload,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Painful Bond,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Penetrating Blow/Penetrating Chop,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Primal Rage,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Psychic Distraction,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Reckless Haste,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Renewing Smash,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Return,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Rising Bile,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Scorpion Wire,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Shadow Form,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Shadow of Haste,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Shadow Refuge,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Shadow Shroud,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Shadowy Burden,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Shameful Fear,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Shroud of Distress,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Shroud of Silence,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Signet of Disruption,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Signet of Shadows,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Signet of Spirits,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Signet of Strength,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Siphon Speed,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Siphon Strength,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Smoldering Embers,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Soul Bind,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Spinal Shivers/Shivers of Dread,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Spirit Boon Strike,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Spirit Burn,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Spirit Rift,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Spirit Siphon,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Splinter Weapon,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Star Burst,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Taste of Pain,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Teinai's Heat,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Tiger Stance,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Touch of Agony/Wallow's Bite,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Triple Chop,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Unnatural Signet,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Unseen Fury,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Vile Miasma,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Viper's Defense,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Wailing Weapon,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Way of Perfection,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Way of the Empty Palm,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Way of the Fox,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Way of the Lotus,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Weaken Knees,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Well of Weariness,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Whirling Axe,GWF
Spells [Subclass: Architect of Ruin],GWF,Subclass,Architect of Ruin,Yeti Smash,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Auspicious Blow,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Enraged Smash,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Fierce Blow,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Forceful Blow,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Furious Axe,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Lacerating Chop,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Penetrating Blow/Penetrating Chop,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Renewing Smash,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Triple Chop,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Whirling Axe,GWF
Spells [Subclass: Armorer],GWF,Subclass,Armorer,Yeti Smash,GWF
Spells [Subclass: Artillerist],GWF,Subclass,Artillerist,Broad Head Arrow,GWF
Spells [Subclass: Artillerist],GWF,Subclass,Artillerist,Focused Shot,GWF
Spells [Subclass: Artillerist],GWF,Subclass,Artillerist,Marauder's Shot,GWF
Spells [Subclass: Artillerist],GWF,Subclass,Artillerist,Melandru's Shot,GWF
Spells [Subclass: Artillerist],GWF,Subclass,Artillerist,Needling Shot,GWF
Spells [Subclass: Artillerist],GWF,Subclass,Artillerist,Penetrating Attack/Sundering Attack,GWF
Spells [Subclass: Artillerist],GWF,Subclass,Artillerist,Seeking Arrows,GWF
Spells [Subclass: Artillerist],GWF,Subclass,Artillerist,Splinter Shot,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,"""None Shall Pass!""",GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,"""Retreat!""",GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,"""You Will Die!""",GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Auspicious Blow,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Auspicious Parry,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Desperation Blow/Drunken Blow,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Enraged Smash,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Fierce Blow,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Forceful Blow,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Furious Axe,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Griffon's Sweep/Leviathan's Sweep,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Lacerating Chop,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Penetrating Blow/Penetrating Chop,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Primal Rage,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Protector's Defense,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Renewing Smash,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Shove,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Signet of Strength,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Tiger Stance,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Triple Chop,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Whirling Axe,GWF
Spells [Subclass: Battle Smith],GWF,Subclass,Battle Smith,Yeti Smash,GWF
Spells [Subclass: Beast Master],GWF,Subclass,Beast Master,"""None Shall Pass!""",GWF
Spells [Subclass: Beast Master],GWF,Subclass,Beast Master,"""Retreat!""",GWF
Spells [Subclass: Beast Master],GWF,Subclass,Beast Master,Auspicious Parry,GWF
Spells [Subclass: Beast Master],GWF,Subclass,Beast Master,Desperation Blow/Drunken Blow,GWF
Spells [Subclass: Beast Master],GWF,Subclass,Beast Master,Protector's Defense,GWF
Spells [Subclass: Beast Master],GWF,Subclass,Beast Master,Shove,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Black Lotus Strike,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Critical Defenses,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Critical Eye,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Critical Strike,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Dark Apostasy,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Dragon Slash,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Galrath Slash/Silverwing Slash,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Locust's Fury,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Palm Strike,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Pure Strike/Jaizhenju Strike,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Quivering Blade,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Seeping Wound,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Sharpen Daggers,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Standing Slash,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Sun and Moon Slash,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Twisting Fangs,GWF
Spells [Subclass: Bladesinger],GWF,Subclass,Bladesinger,Unsuspecting Strike,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Air of Enchantment,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Blessed Light,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Blind Was Mingson,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Boon Signet,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Defiant Was Xinrae,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Deny Hexes,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Divine Healing/Heaven's Delight,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Dwayna's Sorrow,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Empathic Removal,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Ethereal Light,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Extinguish,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Flesh of My Flesh,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Generous Was Tsungrai,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Gift of Health,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Heal Area/Karei's Healing Circle,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Heal Other/Jamei's Gaze,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Healing Burst,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Healing Light,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Healing Whisper,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Holy Strike/Stonesoul Strike,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Life,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Life Sheath,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Lively Was Naomei,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Mend Body and Soul,GWF
Spells [Subclass: Celestial],GWF,Subclass,Celestial,Preservation,GWF
