table_name,table_source,criterion,group,spell_name,spell_source
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Phoenix,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Power Block,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Power Leak,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Rodgort's Invocation,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Searing Heat,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Shadow Strike/Lifebane Strike,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Shame,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Shard Storm,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Shatter Delusions,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Shock,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Signet of Weariness,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Soul Leech,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Swirling Aura,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Sympathetic Visage/Ancestor's Visage,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Thunderclap (Guild Wars),GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Touch of Agony/Wallow's Bite,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Vampiric Touch/Vampiric Bite,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Verata's Aura,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Verata's Gaze,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Verata's Sacrifice,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Ward Against Elements,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Ward Against Harm,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Wastrel's Worry,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Water Trident,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Well of Power,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Well of Suffering,GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Whirlwind (Guild Wars),GWP
Spells [Class: Sorcerer],GWP,Class,Sorcerer,Windborne Speed,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Animate Bone Horror,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Aura of the Lich,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Blackout,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Chaos Storm,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Consume Corpse,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Deathly Chill,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Desecrate Enchantments/Defile Enchantments,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Distortion,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Enfeeble,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Ethereal Burden/Kitah's Burden,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Feast of Corruption,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Guilt,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Illusion of Weakness,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Illusionary Weaponry,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Ineptitude,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Infuse Condition,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Insidious Parasite,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Malaise,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Malign Intervention,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Migraine,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Necrotic Traversal,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Panic,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Phantom Pain,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Plague Sending,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Power Block,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Power Leak,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Price of Failure,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Shadow of Fear,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Shame,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Shatter Delusions,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Signet of Weariness,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Soul Barbs,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Spinal Shivers/Shivers of Dread,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Spiteful Spirit,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Sympathetic Visage/Ancestor's Visage,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Touch of Agony/Wallow's Bite,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Verata's Aura,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Verata's Gaze,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Verata's Sacrifice,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Virulence,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Wastrel's Worry,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Well of Suffering,GWP
Spells [Class: Warlock],GWP,Class,Warlock,Wither,GWP
Spells [Class: Witch],GWP,Class,Witch,Balthazar's Spirit,GWP
Spells [Class: Witch],GWP,Class,Witch,Bestial Pounce/Savage Pounce,GWP
Spells [Class: Witch],GWP,Class,Witch,Brutal Strike,GWP
Spells [Class: Witch],GWP,Class,Witch,Call of Protection,GWP
Spells [Class: Witch],GWP,Class,Witch,Channeling,GWP
Spells [Class: Witch],GWP,Class,Witch,Desecrate Enchantments/Defile Enchantments,GWP
Spells [Class: Witch],GWP,Class,Witch,Distortion,GWP
Spells [Class: Witch],GWP,Class,Witch,Dryder's Defenses,GWP
Spells [Class: Witch],GWP,Class,Witch,Dust Trap,GWP
Spells [Class: Witch],GWP,Class,Witch,Edge of Extinction,GWP
Spells [Class: Witch],GWP,Class,Witch,Elemental Resistance,GWP
Spells [Class: Witch],GWP,Class,Witch,Enfeeble,GWP
Spells [Class: Witch],GWP,Class,Witch,Ether Lord,GWP
Spells [Class: Witch],GWP,Class,Witch,Ethereal Burden/Kitah's Burden,GWP
Spells [Class: Witch],GWP,Class,Witch,Feast of Corruption,GWP
Spells [Class: Witch],GWP,Class,Witch,Feral Lunge,GWP
Spells [Class: Witch],GWP,Class,Witch,Fertile Season,GWP
Spells [Class: Witch],GWP,Class,Witch,Frozen Soil,GWP
Spells [Class: Witch],GWP,Class,Witch,Greater Conflagration,GWP
Spells [Class: Witch],GWP,Class,Witch,Healing Spring,GWP
Spells [Class: Witch],GWP,Class,Witch,Holy Strike/Stonesoul Strike,GWP
Spells [Class: Witch],GWP,Class,Witch,Holy Wrath,GWP
Spells [Class: Witch],GWP,Class,Witch,Ignite Arrows,GWP
Spells [Class: Witch],GWP,Class,Witch,Illusion of Weakness,GWP
Spells [Class: Witch],GWP,Class,Witch,Illusionary Weaponry,GWP
Spells [Class: Witch],GWP,Class,Witch,Incendiary Arrows,GWP
Spells [Class: Witch],GWP,Class,Witch,Ineptitude,GWP
Spells [Class: Witch],GWP,Class,Witch,Insidious Parasite,GWP
Spells [Class: Witch],GWP,Class,Witch,Inspired Enchantment/Revealed Enchantment,GWP
Spells [Class: Witch],GWP,Class,Witch,Inspired Hex/Revealed Hex,GWP
Spells [Class: Witch],GWP,Class,Witch,Malaise,GWP
Spells [Class: Witch],GWP,Class,Witch,Mantra of Concentration,GWP
Spells [Class: Witch],GWP,Class,Witch,Mantra of Recall,GWP
Spells [Class: Witch],GWP,Class,Witch,Mantra of Signets,GWP
Spells [Class: Witch],GWP,Class,Witch,Melandru's Arrows,GWP
Spells [Class: Witch],GWP,Class,Witch,Melandru's Assault,GWP
Spells [Class: Witch],GWP,Class,Witch,Melandru's Resilience,GWP
Spells [Class: Witch],GWP,Class,Witch,Migraine,GWP
Spells [Class: Witch],GWP,Class,Witch,Muddy Terrain,GWP
Spells [Class: Witch],GWP,Class,Witch,Otyugh's Cry,GWP
Spells [Class: Witch],GWP,Class,Witch,Phantom Pain,GWP
Spells [Class: Witch],GWP,Class,Witch,Physical Resistance,GWP
Spells [Class: Witch],GWP,Class,Witch,Plague Sending,GWP
Spells [Class: Witch],GWP,Class,Witch,Poison Arrow,GWP
Spells [Class: Witch],GWP,Class,Witch,Predator's Pounce,GWP
Spells [Class: Witch],GWP,Class,Witch,Predatory Season,GWP
Spells [Class: Witch],GWP,Class,Witch,Price of Failure,GWP
Spells [Class: Witch],GWP,Class,Witch,Revive Animal,GWP
Spells [Class: Witch],GWP,Class,Witch,Scourge Sacrifice,GWP
Spells [Class: Witch],GWP,Class,Witch,Serpent's Quickness,GWP
Spells [Class: Witch],GWP,Class,Witch,Shadow of Fear,GWP
Spells [Class: Witch],GWP,Class,Witch,Shield of Judgment,GWP
Spells [Class: Witch],GWP,Class,Witch,Smite,GWP
Spells [Class: Witch],GWP,Class,Witch,Soul Barbs,GWP
Spells [Class: Witch],GWP,Class,Witch,Spinal Shivers/Shivers of Dread,GWP
Spells [Class: Witch],GWP,Class,Witch,Spirit of Failure,GWP
Spells [Class: Witch],GWP,Class,Witch,Spiteful Spirit,GWP
Spells [Class: Witch],GWP,Class,Witch,Symbiosis,GWP
Spells [Class: Witch],GWP,Class,Witch,Symbiotic Bond,GWP
Spells [Class: Witch],GWP,Class,Witch,Symbol of Wrath/Kirin's Wrath,GWP
Spells [Class: Witch],GWP,Class,Witch,Sympathetic Visage/Ancestor's Visage,GWP
Spells [Class: Witch],GWP,Class,Witch,Tiger's Fury/Bestial Fury,GWP
Spells [Class: Witch],GWP,Class,Witch,Virulence,GWP
Spells [Class: Witch],GWP,Class,Witch,Winter,GWP
Spells [Class: Witch],GWP,Class,Witch,Wither,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Animate Bone Horror,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Armor of Frost,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Armor of Mist,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Aura of the Lich,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Blackout,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Chain Lightning (Guild Wars),GWP
Spells [Class: Wizard],GWP,Class,Wizard,Chaos Storm,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Consume Corpse,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Crystal Wave,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Deathly Chill,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Distortion,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Earthquake/Dragon's Stomp,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Eruption,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Ether Prodigy,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Ether Renewal,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Ethereal Burden/Kitah's Burden,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Flame Burst,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Frozen Burst,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Glimmering Mark,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Glyph of Concentration,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Glyph of Energy,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Glyph of Renewal,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Glyph of Sacrifice,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Grasping Earth,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Guilt,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Ice Prison,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Illusion of Weakness,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Illusionary Weaponry,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Incendiary Bonds,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Ineptitude,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Infuse Condition,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Iron Mist,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Kinetic Armor,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Lava Font,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Lightning Javelin,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Magnetic Aura,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Malign Intervention,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Mark of Rodgort,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Meteor Shower,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Migraine,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Mind Shock,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Mist Form,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Necrotic Traversal,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Panic,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Phantom Pain,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Phoenix,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Power Block,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Power Leak,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Rodgort's Invocation,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Searing Heat,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Shame,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Shard Storm,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Shatter Delusions,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Shock,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Signet of Weariness,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Swirling Aura,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Sympathetic Visage/Ancestor's Visage,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Thunderclap (Guild Wars),GWP
Spells [Class: Wizard],GWP,Class,Wizard,Touch of Agony/Wallow's Bite,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Verata's Aura,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Verata's Gaze,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Verata's Sacrifice,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Ward Against Elements,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Ward Against Harm,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Wastrel's Worry,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Water Trident,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Well of Suffering,GWP
Spells [Class: Wizard],GWP,Class,Wizard,Whirlwind (Guild Wars),GWP
Spells [Class: Wizard],GWP,Class,Wizard,Windborne Speed,GWP
Spells [Subclass: Aberrant],GWP,Subclass,Aberrant,Arcane Thievery/Arcane Larceny,GWP
Spells [Subclass: Aberrant],GWP,Subclass,Aberrant,Fevered Dreams,GWP
Spells [Subclass: Aberrant],GWP,Subclass,Aberrant,Signet of Midnight,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Amity,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Aura of Faith,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Life Attunement,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Life Barrier,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Mark of Protection,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Mend Condition,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Pacifism,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Protective Bond,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Restore Condition,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Shield of Deflection,GWP
Spells [Subclass: Abjurer],GWP,Subclass,Abjurer,Vital Blessing,GWP
Spells [Subclass: Alchemist],GWP,Subclass,Alchemist,Dwayna's Kiss,GWP
Spells [Subclass: Alchemist],GWP,Subclass,Alchemist,Heal Area/Karei's Healing Circle,GWP
Spells [Subclass: Alchemist],GWP,Subclass,Alchemist,Heal Other/Jamei's Gaze,GWP
Spells [Subclass: Alchemist],GWP,Subclass,Alchemist,Healing Hands,GWP
Spells [Subclass: Alchemist],GWP,Subclass,Alchemist,Live Vicariously,GWP
Spells [Subclass: Alchemist],GWP,Subclass,Alchemist,Restore Life,GWP
Spells [Subclass: Alchemist],GWP,Subclass,Alchemist,Vigorous Spirit,GWP
Spells [Subclass: Alienist],GWP,Subclass,Alienist,Distortion,GWP
Spells [Subclass: Alienist],GWP,Subclass,Alienist,Ethereal Burden/Kitah's Burden,GWP
Spells [Subclass: Alienist],GWP,Subclass,Alienist,Illusion of Weakness,GWP
Spells [Subclass: Alienist],GWP,Subclass,Alienist,Illusionary Weaponry,GWP
Spells [Subclass: Alienist],GWP,Subclass,Alienist,Ineptitude,GWP
Spells [Subclass: Alienist],GWP,Subclass,Alienist,Migraine,GWP
Spells [Subclass: Alienist],GWP,Subclass,Alienist,Phantom Pain,GWP
Spells [Subclass: Alienist],GWP,Subclass,Alienist,Sympathetic Visage/Ancestor's Visage,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Armor of Frost,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Armor of Mist,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Bestial Pounce/Savage Pounce,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Brutal Strike,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Call of Protection,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Crystal Wave,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Dryder's Defenses,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Dust Trap,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Earthquake/Dragon's Stomp,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Edge of Extinction,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Eruption,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Feral Lunge,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Fertile Season,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Frozen Burst,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Frozen Soil,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Grasping Earth,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Greater Conflagration,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Healing Spring,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Ice Prison,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Ignite Arrows,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Incendiary Arrows,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Kinetic Armor,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Magnetic Aura,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Melandru's Arrows,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Melandru's Assault,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Melandru's Resilience,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Mist Form,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Muddy Terrain,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Otyugh's Cry,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Poison Arrow,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Predator's Pounce,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Predatory Season,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Revive Animal,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Serpent's Quickness,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Shard Storm,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Swirling Aura,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Symbiosis,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Symbiotic Bond,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Tiger's Fury/Bestial Fury,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Ward Against Elements,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Ward Against Harm,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Water Trident,GWP
Spells [Subclass: Ancients],GWP,Subclass,Ancients,Winter,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Animate Bone Horror,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Armor of Frost,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Armor of Mist,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Aura of the Lich,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Blackout,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Chain Lightning (Guild Wars),GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Chaos Storm,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Consume Corpse,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Crippling Shot,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Crystal Wave,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Deathly Chill,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Distortion,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Dodge/Zojun's Haste,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Earthquake/Dragon's Stomp,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Eruption,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Ether Prodigy,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Ether Renewal,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Ethereal Burden/Kitah's Burden,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Flame Burst,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Frozen Burst,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Galrath Slash/Silverwing Slash,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Glimmering Mark,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Glyph of Concentration,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Glyph of Energy,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Glyph of Renewal,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Glyph of Sacrifice,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Grasping Earth,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Guilt,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Ice Prison,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Illusion of Weakness,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Illusionary Weaponry,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Incendiary Bonds,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Ineptitude,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Infuse Condition,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Iron Mist,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Kinetic Armor,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Lava Font,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Lightning Javelin,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Magnetic Aura,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Malign Intervention,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Mark of Rodgort,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Marksman's Wager,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Meteor Shower,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Migraine,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Mind Shock,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Mist Form,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Necrotic Traversal,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Panic,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Penetrating Attack/Sundering Attack,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Phantom Pain,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Phoenix,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Point Blank Shot/Zojun's Shot,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Power Block,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Power Leak,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Practiced Stance,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Punishing Shot,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Pure Strike/Jaizhenju Strike,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Riposte,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Rodgort's Invocation,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Searing Heat,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Shame,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Shard Storm,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Shatter Delusions,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Shock,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Signet of Weariness,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Swirling Aura,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Sympathetic Visage/Ancestor's Visage,GWP
Spells [Subclass: Arcane Trickster],GWP,Subclass,Arcane Trickster,Thunderclap (Guild Wars),GWP
